,HOY,DOY,Month,Day,Hour,Load
2016-01-24 06:00:00,559,24,1,24,7,610
2016-01-24 07:00:00,560,24,1,24,8,650
2016-01-24 08:00:00,561,24,1,24,9,730
2016-01-24 09:00:00,562,24,1,24,10,700
2016-01-24 10:00:00,563,24,1,24,11,690
2016-01-24 11:00:00,564,24,1,24,12,710
2016-01-24 12:00:00,565,24,1,24,13,710
2016-01-24 13:00:00,566,24,1,24,14,650
2016-01-24 14:00:00,567,24,1,24,15,670
2016-01-24 15:00:00,568,24,1,24,16,690
2016-01-24 16:00:00,569,24,1,24,17,740
2016-01-24 17:00:00,570,24,1,24,18,740
2016-01-24 18:00:00,571,24,1,24,19,760
2016-01-24 19:00:00,572,24,1,24,20,720
2016-01-24 20:00:00,573,24,1,24,21,710
2016-01-24 21:00:00,574,24,1,24,22,670
2016-01-24 22:00:00,575,24,1,24,23,640
2016-01-24 23:00:00,576,24,1,24,24,620
2016-01-25 00:00:00,577,25,1,25,1,570
2016-01-25 01:00:00,578,25,1,25,2,530
2016-01-25 02:00:00,579,25,1,25,3,520
2016-01-25 03:00:00,580,25,1,25,4,520
2016-01-25 04:00:00,581,25,1,25,5,510
2016-01-25 05:00:00,582,25,1,25,6,550
2016-01-25 06:00:00,583,25,1,25,7,610
2016-01-25 07:00:00,584,25,1,25,8,650
2016-01-25 08:00:00,585,25,1,25,9,730
2016-01-25 09:00:00,586,25,1,25,10,700
2016-01-25 10:00:00,587,25,1,25,11,690
2016-01-25 11:00:00,588,25,1,25,12,710
2016-01-25 12:00:00,589,25,1,25,13,710
2016-01-25 13:00:00,590,25,1,25,14,650
2016-01-25 14:00:00,591,25,1,25,15,670
2016-01-25 15:00:00,592,25,1,25,16,690
2016-01-25 16:00:00,593,25,1,25,17,740
2016-01-25 17:00:00,594,25,1,25,18,740
2016-01-25 18:00:00,595,25,1,25,19,760
2016-01-25 19:00:00,596,25,1,25,20,720
2016-01-25 20:00:00,597,25,1,25,21,710
2016-01-25 21:00:00,598,25,1,25,22,670
2016-01-25 22:00:00,599,25,1,25,23,640
2016-01-25 23:00:00,600,25,1,25,24,620
2016-01-26 00:00:00,601,26,1,26,1,570
2016-01-26 01:00:00,602,26,1,26,2,530
2016-01-26 02:00:00,603,26,1,26,3,520
2016-01-26 03:00:00,604,26,1,26,4,520
2016-01-26 04:00:00,605,26,1,26,5,510
2016-01-26 05:00:00,606,26,1,26,6,550
2016-01-26 06:00:00,607,26,1,26,7,610
2016-01-26 07:00:00,608,26,1,26,8,650
2016-01-26 08:00:00,609,26,1,26,9,730
2016-01-26 09:00:00,610,26,1,26,10,700
2016-01-26 10:00:00,611,26,1,26,11,690
2016-01-26 11:00:00,612,26,1,26,12,710
2016-01-26 12:00:00,613,26,1,26,13,710
2016-01-26 13:00:00,614,26,1,26,14,650
2016-01-26 14:00:00,615,26,1,26,15,670
2016-01-26 15:00:00,616,26,1,26,16,690
2016-01-26 16:00:00,617,26,1,26,17,740
2016-01-26 17:00:00,618,26,1,26,18,740
2016-01-26 18:00:00,619,26,1,26,19,760
2016-01-26 19:00:00,620,26,1,26,20,720
2016-01-26 20:00:00,621,26,1,26,21,710
2016-01-26 21:00:00,622,26,1,26,22,670
2016-01-26 22:00:00,623,26,1,26,23,640
2016-01-26 23:00:00,624,26,1,26,24,620
2016-01-27 00:00:00,625,27,1,27,1,570
2016-01-27 01:00:00,626,27,1,27,2,530
2016-01-27 02:00:00,627,27,1,27,3,520
2016-01-27 03:00:00,628,27,1,27,4,520
2016-01-27 04:00:00,629,27,1,27,5,510
2016-01-27 05:00:00,630,27,1,27,6,550
2016-01-27 06:00:00,631,27,1,27,7,610
2016-01-27 07:00:00,632,27,1,27,8,650
2016-01-27 08:00:00,633,27,1,27,9,730
2016-01-27 09:00:00,634,27,1,27,10,700
2016-01-27 10:00:00,635,27,1,27,11,690
2016-01-27 11:00:00,636,27,1,27,12,710
2016-01-27 12:00:00,637,27,1,27,13,710
2016-01-27 13:00:00,638,27,1,27,14,650
2016-01-27 14:00:00,639,27,1,27,15,670
2016-01-27 15:00:00,640,27,1,27,16,690
2016-01-27 16:00:00,641,27,1,27,17,740
2016-01-27 17:00:00,642,27,1,27,18,740
2016-01-27 18:00:00,643,27,1,27,19,760
2016-01-27 19:00:00,644,27,1,27,20,720
2016-01-27 20:00:00,645,27,1,27,21,710
2016-01-27 21:00:00,646,27,1,27,22,670
2016-01-27 22:00:00,647,27,1,27,23,640
2016-01-27 23:00:00,648,27,1,27,24,620
2016-01-28 00:00:00,649,28,1,28,1,570
2016-01-28 01:00:00,650,28,1,28,2,530
2016-01-28 02:00:00,651,28,1,28,3,520
2016-01-28 03:00:00,652,28,1,28,4,520
2016-01-28 04:00:00,653,28,1,28,5,510
2016-01-28 05:00:00,654,28,1,28,6,550
2016-01-28 06:00:00,655,28,1,28,7,610
2016-01-28 07:00:00,656,28,1,28,8,650
2016-01-28 08:00:00,657,28,1,28,9,730
2016-01-28 09:00:00,658,28,1,28,10,700
2016-01-28 10:00:00,659,28,1,28,11,690
2016-01-28 11:00:00,660,28,1,28,12,710
2016-01-28 12:00:00,661,28,1,28,13,710
2016-01-28 13:00:00,662,28,1,28,14,650
2016-01-28 14:00:00,663,28,1,28,15,670
2016-01-28 15:00:00,664,28,1,28,16,690
2016-01-28 16:00:00,665,28,1,28,17,740
2016-01-28 17:00:00,666,28,1,28,18,740
2016-01-28 18:00:00,667,28,1,28,19,760
2016-01-28 19:00:00,668,28,1,28,20,720
2016-01-28 20:00:00,669,28,1,28,21,710
2016-01-28 21:00:00,670,28,1,28,22,670
2016-01-28 22:00:00,671,28,1,28,23,640
2016-01-28 23:00:00,672,28,1,28,24,620
2016-01-29 00:00:00,673,29,1,29,1,570
2016-01-29 01:00:00,674,29,1,29,2,530
2016-01-29 02:00:00,675,29,1,29,3,520
2016-01-29 03:00:00,676,29,1,29,4,520
2016-01-29 04:00:00,677,29,1,29,5,510
2016-01-29 05:00:00,678,29,1,29,6,550
2016-01-29 06:00:00,679,29,1,29,7,610
2016-01-29 07:00:00,680,29,1,29,8,650
2016-01-29 08:00:00,681,29,1,29,9,730
2016-01-29 09:00:00,682,29,1,29,10,700
2016-01-29 10:00:00,683,29,1,29,11,690
2016-01-29 11:00:00,684,29,1,29,12,710
2016-01-29 12:00:00,685,29,1,29,13,710
2016-01-29 13:00:00,686,29,1,29,14,650
2016-01-29 14:00:00,687,29,1,29,15,670
2016-01-29 15:00:00,688,29,1,29,16,690
2016-01-29 16:00:00,689,29,1,29,17,740
2016-01-29 17:00:00,690,29,1,29,18,740
2016-01-29 18:00:00,691,29,1,29,19,760
2016-01-29 19:00:00,692,29,1,29,20,720
2016-01-29 20:00:00,693,29,1,29,21,710
2016-01-29 21:00:00,694,29,1,29,22,670
2016-01-29 22:00:00,695,29,1,29,23,640
2016-01-29 23:00:00,696,29,1,29,24,620
2016-01-30 00:00:00,697,30,1,30,1,570
2016-01-30 01:00:00,698,30,1,30,2,530
2016-01-30 02:00:00,699,30,1,30,3,520
2016-01-30 03:00:00,700,30,1,30,4,520
2016-01-30 04:00:00,701,30,1,30,5,510
2016-01-30 05:00:00,702,30,1,30,6,550
2016-01-30 06:00:00,703,30,1,30,7,610
2016-01-30 07:00:00,704,30,1,30,8,650
2016-01-30 08:00:00,705,30,1,30,9,730
2016-01-30 09:00:00,706,30,1,30,10,700
2016-01-30 10:00:00,707,30,1,30,11,690
2016-01-30 11:00:00,708,30,1,30,12,710
2016-01-30 12:00:00,709,30,1,30,13,710
2016-01-30 13:00:00,710,30,1,30,14,650
2016-01-30 14:00:00,711,30,1,30,15,670
2016-01-30 15:00:00,712,30,1,30,16,690
2016-01-30 16:00:00,713,30,1,30,17,740
2016-01-30 17:00:00,714,30,1,30,18,740
2016-01-30 18:00:00,715,30,1,30,19,760
2016-01-30 19:00:00,716,30,1,30,20,720
2016-01-30 20:00:00,717,30,1,30,21,710
2016-01-30 21:00:00,718,30,1,30,22,670
2016-01-30 22:00:00,719,30,1,30,23,640
2016-01-30 23:00:00,720,30,1,30,24,620
2016-01-31 00:00:00,721,31,1,31,1,570
2016-01-31 01:00:00,722,31,1,31,2,530
2016-01-31 02:00:00,723,31,1,31,3,520
2016-01-31 03:00:00,724,31,1,31,4,520
2016-01-31 04:00:00,725,31,1,31,5,510
2016-01-31 05:00:00,726,31,1,31,6,550
2016-01-31 06:00:00,727,31,1,31,7,610
2016-01-31 07:00:00,728,31,1,31,8,650
2016-01-31 08:00:00,729,31,1,31,9,730
2016-01-31 09:00:00,730,31,1,31,10,700
2016-01-31 10:00:00,731,31,1,31,11,690
2016-01-31 11:00:00,732,31,1,31,12,710
2016-01-31 12:00:00,733,31,1,31,13,710
2016-01-31 13:00:00,734,31,1,31,14,650
2016-01-31 14:00:00,735,31,1,31,15,670
2016-01-31 15:00:00,736,31,1,31,16,690
2016-01-31 16:00:00,737,31,1,31,17,740
2016-01-31 17:00:00,738,31,1,31,18,740
2016-01-31 18:00:00,739,31,1,31,19,760
2016-01-31 19:00:00,740,31,1,31,20,720
2016-01-31 20:00:00,741,31,1,31,21,710
2016-01-31 21:00:00,742,31,1,31,22,670
2016-01-31 22:00:00,743,31,1,31,23,640
2016-01-31 23:00:00,744,31,1,31,24,620
2016-02-01 00:00:00,745,32,2,1,1,540
2016-02-01 01:00:00,746,32,2,1,2,500
2016-02-01 02:00:00,747,32,2,1,3,500
2016-02-01 03:00:00,748,32,2,1,4,500
2016-02-01 04:00:00,749,32,2,1,5,510
2016-02-01 05:00:00,750,32,2,1,6,500
2016-02-01 06:00:00,751,32,2,1,7,540
2016-02-01 07:00:00,752,32,2,1,8,620
2016-02-01 08:00:00,753,32,2,1,9,650
2016-02-01 09:00:00,754,32,2,1,10,670
2016-02-01 10:00:00,755,32,2,1,11,660
2016-02-01 11:00:00,756,32,2,1,12,660
2016-02-01 12:00:00,757,32,2,1,13,670
2016-02-01 13:00:00,758,32,2,1,14,650
2016-02-01 14:00:00,759,32,2,1,15,640
2016-02-01 15:00:00,760,32,2,1,16,650
2016-02-01 16:00:00,761,32,2,1,17,640
2016-02-01 17:00:00,762,32,2,1,18,670
2016-02-01 18:00:00,763,32,2,1,19,690
2016-02-01 19:00:00,764,32,2,1,20,700
2016-02-01 20:00:00,765,32,2,1,21,730
2016-02-01 21:00:00,766,32,2,1,22,680
2016-02-01 22:00:00,767,32,2,1,23,640
2016-02-01 23:00:00,768,32,2,1,24,600
2016-02-02 00:00:00,769,33,2,2,1,540
2016-02-02 01:00:00,770,33,2,2,2,500
2016-02-02 02:00:00,771,33,2,2,3,500
2016-02-02 03:00:00,772,33,2,2,4,500
2016-02-02 04:00:00,773,33,2,2,5,510
2016-02-02 05:00:00,774,33,2,2,6,500
2016-02-02 06:00:00,775,33,2,2,7,540
2016-02-02 07:00:00,776,33,2,2,8,620
2016-02-02 08:00:00,777,33,2,2,9,650
2016-02-02 09:00:00,778,33,2,2,10,670
2016-02-02 10:00:00,779,33,2,2,11,660
2016-02-02 11:00:00,780,33,2,2,12,660
2016-02-02 12:00:00,781,33,2,2,13,670
2016-02-02 13:00:00,782,33,2,2,14,650
2016-02-02 14:00:00,783,33,2,2,15,640
2016-02-02 15:00:00,784,33,2,2,16,650
2016-02-02 16:00:00,785,33,2,2,17,640
2016-02-02 17:00:00,786,33,2,2,18,670
2016-02-02 18:00:00,787,33,2,2,19,690
2016-02-02 19:00:00,788,33,2,2,20,700
2016-02-02 20:00:00,789,33,2,2,21,730
2016-02-02 21:00:00,790,33,2,2,22,680
2016-02-02 22:00:00,791,33,2,2,23,640
2016-02-02 23:00:00,792,33,2,2,24,600
2016-02-03 00:00:00,793,34,2,3,1,540
2016-02-03 01:00:00,794,34,2,3,2,500
2016-02-03 02:00:00,795,34,2,3,3,500
2016-02-03 03:00:00,796,34,2,3,4,500
2016-02-03 04:00:00,797,34,2,3,5,510
2016-02-03 05:00:00,798,34,2,3,6,500
2016-02-03 06:00:00,799,34,2,3,7,540
2016-02-03 07:00:00,800,34,2,3,8,620
2016-02-03 08:00:00,801,34,2,3,9,650
2016-02-03 09:00:00,802,34,2,3,10,670
2016-02-03 10:00:00,803,34,2,3,11,660
2016-02-03 11:00:00,804,34,2,3,12,660
2016-02-03 12:00:00,805,34,2,3,13,670
2016-02-03 13:00:00,806,34,2,3,14,650
2016-02-03 14:00:00,807,34,2,3,15,640
2016-02-03 15:00:00,808,34,2,3,16,650
2016-02-03 16:00:00,809,34,2,3,17,640
2016-02-03 17:00:00,810,34,2,3,18,670
2016-02-03 18:00:00,811,34,2,3,19,690
2016-02-03 19:00:00,812,34,2,3,20,700
2016-02-03 20:00:00,813,34,2,3,21,730
2016-02-03 21:00:00,814,34,2,3,22,680
2016-02-03 22:00:00,815,34,2,3,23,640
2016-02-03 23:00:00,816,34,2,3,24,600
2016-02-04 00:00:00,817,35,2,4,1,540
2016-02-04 01:00:00,818,35,2,4,2,500
2016-02-04 02:00:00,819,35,2,4,3,500
2016-02-04 03:00:00,820,35,2,4,4,500
2016-02-04 04:00:00,821,35,2,4,5,510
2016-02-04 05:00:00,822,35,2,4,6,500
2016-02-04 06:00:00,823,35,2,4,7,540
2016-02-04 07:00:00,824,35,2,4,8,620
2016-02-04 08:00:00,825,35,2,4,9,650
2016-02-04 09:00:00,826,35,2,4,10,670
2016-02-04 10:00:00,827,35,2,4,11,660
2016-02-04 11:00:00,828,35,2,4,12,660
2016-02-04 12:00:00,829,35,2,4,13,670
2016-02-04 13:00:00,830,35,2,4,14,650
2016-02-04 14:00:00,831,35,2,4,15,640
2016-02-04 15:00:00,832,35,2,4,16,650
2016-02-04 16:00:00,833,35,2,4,17,640
2016-02-04 17:00:00,834,35,2,4,18,670
2016-02-04 18:00:00,835,35,2,4,19,690
2016-02-04 19:00:00,836,35,2,4,20,700
2016-02-04 20:00:00,837,35,2,4,21,730
2016-02-04 21:00:00,838,35,2,4,22,680
2016-02-04 22:00:00,839,35,2,4,23,640
2016-02-04 23:00:00,840,35,2,4,24,600
2016-02-05 00:00:00,841,36,2,5,1,540
2016-02-05 01:00:00,842,36,2,5,2,500
2016-02-05 02:00:00,843,36,2,5,3,500
2016-02-05 03:00:00,844,36,2,5,4,500
2016-02-05 04:00:00,845,36,2,5,5,510
2016-02-05 05:00:00,846,36,2,5,6,500
2016-02-05 06:00:00,847,36,2,5,7,540
2016-02-05 07:00:00,848,36,2,5,8,620
2016-02-05 08:00:00,849,36,2,5,9,650
2016-02-05 09:00:00,850,36,2,5,10,670
2016-02-05 10:00:00,851,36,2,5,11,660
2016-02-05 11:00:00,852,36,2,5,12,660
2016-02-05 12:00:00,853,36,2,5,13,670
2016-02-05 13:00:00,854,36,2,5,14,650
2016-02-05 14:00:00,855,36,2,5,15,640
2016-02-05 15:00:00,856,36,2,5,16,650
2016-02-05 16:00:00,857,36,2,5,17,640
2016-02-05 17:00:00,858,36,2,5,18,670
2016-02-05 18:00:00,859,36,2,5,19,690
2016-02-05 19:00:00,860,36,2,5,20,700
2016-02-05 20:00:00,861,36,2,5,21,730
2016-02-05 21:00:00,862,36,2,5,22,680
2016-02-05 22:00:00,863,36,2,5,23,640
2016-02-05 23:00:00,864,36,2,5,24,600
2016-02-06 00:00:00,865,37,2,6,1,540
2016-02-06 01:00:00,866,37,2,6,2,500
2016-02-06 02:00:00,867,37,2,6,3,500
2016-02-06 03:00:00,868,37,2,6,4,500
2016-02-06 04:00:00,869,37,2,6,5,510
2016-02-06 05:00:00,870,37,2,6,6,500
2016-02-06 06:00:00,871,37,2,6,7,540
2016-02-06 07:00:00,872,37,2,6,8,620
2016-02-06 08:00:00,873,37,2,6,9,650
2016-02-06 09:00:00,874,37,2,6,10,670
2016-02-06 10:00:00,875,37,2,6,11,660
2016-02-06 11:00:00,876,37,2,6,12,660
2016-02-06 12:00:00,877,37,2,6,13,670
2016-02-06 13:00:00,878,37,2,6,14,650
2016-02-06 14:00:00,879,37,2,6,15,640
2016-02-06 15:00:00,880,37,2,6,16,650
2016-02-06 16:00:00,881,37,2,6,17,640
2016-02-06 17:00:00,882,37,2,6,18,670
2016-02-06 18:00:00,883,37,2,6,19,690
2016-02-06 19:00:00,884,37,2,6,20,700
2016-02-06 20:00:00,885,37,2,6,21,730
2016-02-06 21:00:00,886,37,2,6,22,680
2016-02-06 22:00:00,887,37,2,6,23,640
2016-02-06 23:00:00,888,37,2,6,24,600
2016-02-07 00:00:00,889,38,2,7,1,540
2016-02-07 01:00:00,890,38,2,7,2,500
2016-02-07 02:00:00,891,38,2,7,3,500
2016-02-07 03:00:00,892,38,2,7,4,500
2016-02-07 04:00:00,893,38,2,7,5,510
2016-02-07 05:00:00,894,38,2,7,6,500
2016-02-07 06:00:00,895,38,2,7,7,540
2016-02-07 07:00:00,896,38,2,7,8,620
2016-02-07 08:00:00,897,38,2,7,9,650
2016-02-07 09:00:00,898,38,2,7,10,670
2016-02-07 10:00:00,899,38,2,7,11,660
2016-02-07 11:00:00,900,38,2,7,12,660
2016-02-07 12:00:00,901,38,2,7,13,670
2016-02-07 13:00:00,902,38,2,7,14,650
2016-02-07 14:00:00,903,38,2,7,15,640
2016-02-07 15:00:00,904,38,2,7,16,650
2016-02-07 16:00:00,905,38,2,7,17,640
2016-02-07 17:00:00,906,38,2,7,18,670
2016-02-07 18:00:00,907,38,2,7,19,690
2016-02-07 19:00:00,908,38,2,7,20,700
2016-02-07 20:00:00,909,38,2,7,21,730
2016-02-07 21:00:00,910,38,2,7,22,680
2016-02-07 22:00:00,911,38,2,7,23,640
2016-02-07 23:00:00,912,38,2,7,24,600
2016-02-08 00:00:00,913,39,2,8,1,540
2016-02-08 01:00:00,914,39,2,8,2,500
2016-02-08 02:00:00,915,39,2,8,3,500
2016-02-08 03:00:00,916,39,2,8,4,500
2016-02-08 04:00:00,917,39,2,8,5,510
2016-02-08 05:00:00,918,39,2,8,6,500
2016-02-08 06:00:00,919,39,2,8,7,540
2016-02-08 07:00:00,920,39,2,8,8,620
2016-02-08 08:00:00,921,39,2,8,9,650
2016-02-08 09:00:00,922,39,2,8,10,670
2016-02-08 10:00:00,923,39,2,8,11,660
2016-02-08 11:00:00,924,39,2,8,12,660
2016-02-08 12:00:00,925,39,2,8,13,670
2016-02-08 13:00:00,926,39,2,8,14,650
2016-02-08 14:00:00,927,39,2,8,15,640
2016-02-08 15:00:00,928,39,2,8,16,650
2016-02-08 16:00:00,929,39,2,8,17,640
2016-02-08 17:00:00,930,39,2,8,18,670
2016-02-08 18:00:00,931,39,2,8,19,690
2016-02-08 19:00:00,932,39,2,8,20,700
2016-02-08 20:00:00,933,39,2,8,21,730
2016-02-08 21:00:00,934,39,2,8,22,680
2016-02-08 22:00:00,935,39,2,8,23,640
2016-02-08 23:00:00,936,39,2,8,24,600
2016-02-09 00:00:00,937,40,2,9,1,540
2016-02-09 01:00:00,938,40,2,9,2,500
2016-02-09 02:00:00,939,40,2,9,3,500
2016-02-09 03:00:00,940,40,2,9,4,500
2016-02-09 04:00:00,941,40,2,9,5,510
2016-02-09 05:00:00,942,40,2,9,6,500
2016-02-09 06:00:00,943,40,2,9,7,540
2016-02-09 07:00:00,944,40,2,9,8,620
2016-02-09 08:00:00,945,40,2,9,9,650
2016-02-09 09:00:00,946,40,2,9,10,670
2016-02-09 10:00:00,947,40,2,9,11,660
2016-02-09 11:00:00,948,40,2,9,12,660
2016-02-09 12:00:00,949,40,2,9,13,670
2016-02-09 13:00:00,950,40,2,9,14,650
2016-02-09 14:00:00,951,40,2,9,15,640
2016-02-09 15:00:00,952,40,2,9,16,650
2016-02-09 16:00:00,953,40,2,9,17,640
2016-02-09 17:00:00,954,40,2,9,18,670
2016-02-09 18:00:00,955,40,2,9,19,690
2016-02-09 19:00:00,956,40,2,9,20,700
2016-02-09 20:00:00,957,40,2,9,21,730
2016-02-09 21:00:00,958,40,2,9,22,680
2016-02-09 22:00:00,959,40,2,9,23,640
2016-02-09 23:00:00,960,40,2,9,24,600
2016-02-10 00:00:00,961,41,2,10,1,540
2016-02-10 01:00:00,962,41,2,10,2,500
2016-02-10 02:00:00,963,41,2,10,3,500
2016-02-10 03:00:00,964,41,2,10,4,500
2016-02-10 04:00:00,965,41,2,10,5,510
2016-02-10 05:00:00,966,41,2,10,6,500
2016-02-10 06:00:00,967,41,2,10,7,540
2016-02-10 07:00:00,968,41,2,10,8,620
2016-02-10 08:00:00,969,41,2,10,9,650
2016-02-10 09:00:00,970,41,2,10,10,670
2016-02-10 10:00:00,971,41,2,10,11,660
2016-02-10 11:00:00,972,41,2,10,12,660
2016-02-10 12:00:00,973,41,2,10,13,670
2016-02-10 13:00:00,974,41,2,10,14,650
2016-02-10 14:00:00,975,41,2,10,15,640
2016-02-10 15:00:00,976,41,2,10,16,650
2016-02-10 16:00:00,977,41,2,10,17,640
2016-02-10 17:00:00,978,41,2,10,18,670
2016-02-10 18:00:00,979,41,2,10,19,690
2016-02-10 19:00:00,980,41,2,10,20,700
2016-02-10 20:00:00,981,41,2,10,21,730
2016-02-10 21:00:00,982,41,2,10,22,680
2016-02-10 22:00:00,983,41,2,10,23,640
2016-02-10 23:00:00,984,41,2,10,24,600
2016-02-11 00:00:00,985,42,2,11,1,540
2016-02-11 01:00:00,986,42,2,11,2,500
2016-02-11 02:00:00,987,42,2,11,3,500
2016-02-11 03:00:00,988,42,2,11,4,500
2016-02-11 04:00:00,989,42,2,11,5,510
2016-02-11 05:00:00,990,42,2,11,6,500
2016-02-11 06:00:00,991,42,2,11,7,540
2016-02-11 07:00:00,992,42,2,11,8,620
2016-02-11 08:00:00,993,42,2,11,9,650
2016-02-11 09:00:00,994,42,2,11,10,670
2016-02-11 10:00:00,995,42,2,11,11,660
2016-02-11 11:00:00,996,42,2,11,12,660
2016-02-11 12:00:00,997,42,2,11,13,670
2016-02-11 13:00:00,998,42,2,11,14,650
2016-02-11 14:00:00,999,42,2,11,15,640
2016-02-11 15:00:00,1000,42,2,11,16,650
2016-02-11 16:00:00,1001,42,2,11,17,640
2016-02-11 17:00:00,1002,42,2,11,18,670
2016-02-11 18:00:00,1003,42,2,11,19,690
2016-02-11 19:00:00,1004,42,2,11,20,700
2016-02-11 20:00:00,1005,42,2,11,21,730
2016-02-11 21:00:00,1006,42,2,11,22,680
2016-02-11 22:00:00,1007,42,2,11,23,640
2016-02-11 23:00:00,1008,42,2,11,24,600
2016-02-12 00:00:00,1009,43,2,12,1,540
2016-02-12 01:00:00,1010,43,2,12,2,500
2016-02-12 02:00:00,1011,43,2,12,3,500
2016-02-12 03:00:00,1012,43,2,12,4,500
2016-02-12 04:00:00,1013,43,2,12,5,510
2016-02-12 05:00:00,1014,43,2,12,6,500
2016-02-12 06:00:00,1015,43,2,12,7,540
2016-02-12 07:00:00,1016,43,2,12,8,620
2016-02-12 08:00:00,1017,43,2,12,9,650
2016-02-12 09:00:00,1018,43,2,12,10,670
2016-02-12 10:00:00,1019,43,2,12,11,660
2016-02-12 11:00:00,1020,43,2,12,12,660
2016-02-12 12:00:00,1021,43,2,12,13,670
2016-02-12 13:00:00,1022,43,2,12,14,650
2016-02-12 14:00:00,1023,43,2,12,15,640
2016-02-12 15:00:00,1024,43,2,12,16,650
2016-02-12 16:00:00,1025,43,2,12,17,640
2016-02-12 17:00:00,1026,43,2,12,18,670
2016-02-12 18:00:00,1027,43,2,12,19,690
2016-02-12 19:00:00,1028,43,2,12,20,700
2016-02-12 20:00:00,1029,43,2,12,21,730
2016-02-12 21:00:00,1030,43,2,12,22,680
2016-02-12 22:00:00,1031,43,2,12,23,640
2016-02-12 23:00:00,1032,43,2,12,24,600
2016-02-13 00:00:00,1033,44,2,13,1,540
2016-02-13 01:00:00,1034,44,2,13,2,500
2016-02-13 02:00:00,1035,44,2,13,3,500
2016-02-13 03:00:00,1036,44,2,13,4,500
2016-02-13 04:00:00,1037,44,2,13,5,510
2016-02-13 05:00:00,1038,44,2,13,6,500
2016-02-13 06:00:00,1039,44,2,13,7,540
2016-02-13 07:00:00,1040,44,2,13,8,620
2016-02-13 08:00:00,1041,44,2,13,9,650
2016-02-13 09:00:00,1042,44,2,13,10,670
2016-02-13 10:00:00,1043,44,2,13,11,660
2016-02-13 11:00:00,1044,44,2,13,12,660
2016-02-13 12:00:00,1045,44,2,13,13,670
2016-02-13 13:00:00,1046,44,2,13,14,650
2016-02-13 14:00:00,1047,44,2,13,15,640
2016-02-13 15:00:00,1048,44,2,13,16,650
2016-02-13 16:00:00,1049,44,2,13,17,640
2016-02-13 17:00:00,1050,44,2,13,18,670
2016-02-13 18:00:00,1051,44,2,13,19,690
2016-02-13 19:00:00,1052,44,2,13,20,700
2016-02-13 20:00:00,1053,44,2,13,21,730
2016-02-13 21:00:00,1054,44,2,13,22,680
2016-02-13 22:00:00,1055,44,2,13,23,640
2016-02-13 23:00:00,1056,44,2,13,24,600
2016-02-14 00:00:00,1057,45,2,14,1,540
2016-02-14 01:00:00,1058,45,2,14,2,500
2016-02-14 02:00:00,1059,45,2,14,3,500
2016-02-14 03:00:00,1060,45,2,14,4,500
2016-02-14 04:00:00,1061,45,2,14,5,510
2016-02-14 05:00:00,1062,45,2,14,6,500
2016-02-14 06:00:00,1063,45,2,14,7,540
2016-02-14 07:00:00,1064,45,2,14,8,620
2016-02-14 08:00:00,1065,45,2,14,9,650
2016-02-14 09:00:00,1066,45,2,14,10,670
2016-02-14 10:00:00,1067,45,2,14,11,660
2016-02-14 11:00:00,1068,45,2,14,12,660
2016-02-14 12:00:00,1069,45,2,14,13,670
2016-02-14 13:00:00,1070,45,2,14,14,650
2016-02-14 14:00:00,1071,45,2,14,15,640
2016-02-14 15:00:00,1072,45,2,14,16,650
2016-02-14 16:00:00,1073,45,2,14,17,640
2016-02-14 17:00:00,1074,45,2,14,18,670
2016-02-14 18:00:00,1075,45,2,14,19,690
2016-02-14 19:00:00,1076,45,2,14,20,700
2016-02-14 20:00:00,1077,45,2,14,21,730
2016-02-14 21:00:00,1078,45,2,14,22,680
2016-02-14 22:00:00,1079,45,2,14,23,640
2016-02-14 23:00:00,1080,45,2,14,24,600
2016-02-15 00:00:00,1081,46,2,15,1,540
2016-02-15 01:00:00,1082,46,2,15,2,500
2016-02-15 02:00:00,1083,46,2,15,3,500
2016-02-15 03:00:00,1084,46,2,15,4,500
2016-02-15 04:00:00,1085,46,2,15,5,510
2016-02-15 05:00:00,1086,46,2,15,6,500
2016-02-15 06:00:00,1087,46,2,15,7,540
2016-02-15 07:00:00,1088,46,2,15,8,620
2016-02-15 08:00:00,1089,46,2,15,9,650
2016-02-15 09:00:00,1090,46,2,15,10,670
2016-02-15 10:00:00,1091,46,2,15,11,660
2016-02-15 11:00:00,1092,46,2,15,12,660
2016-02-15 12:00:00,1093,46,2,15,13,670
2016-02-15 13:00:00,1094,46,2,15,14,650
2016-02-15 14:00:00,1095,46,2,15,15,640
2016-02-15 15:00:00,1096,46,2,15,16,650
2016-02-15 16:00:00,1097,46,2,15,17,640
2016-02-15 17:00:00,1098,46,2,15,18,670
2016-02-15 18:00:00,1099,46,2,15,19,690
2016-02-15 19:00:00,1100,46,2,15,20,700
2016-02-15 20:00:00,1101,46,2,15,21,730
2016-02-15 21:00:00,1102,46,2,15,22,680
2016-02-15 22:00:00,1103,46,2,15,23,640
2016-02-15 23:00:00,1104,46,2,15,24,600
2016-02-16 00:00:00,1105,47,2,16,1,540
2016-02-16 01:00:00,1106,47,2,16,2,500
2016-02-16 02:00:00,1107,47,2,16,3,500
2016-02-16 03:00:00,1108,47,2,16,4,500
2016-02-16 04:00:00,1109,47,2,16,5,510
2016-02-16 05:00:00,1110,47,2,16,6,500
2016-02-16 06:00:00,1111,47,2,16,7,540
2016-02-16 07:00:00,1112,47,2,16,8,620
